Date,Actual_Variance,Forecast_Variance,Actual_Volatility_Annualized,Forecast_Volatility_Annualized,Recalibrated_Forecast
2025-04-14,1.5887424459128714,8.495536176899062,0.2000907535020156,0.46269591705336716,7.439629373782324
2025-04-15,0.6657244707601121,7.75760218254828,0.12952318967333543,0.44214429205884437,6.751177458681838
2025-04-16,3.3319567744374567,7.108550824121938,0.28976768404331066,0.4232439967298684,6.145648164560744
2025-04-17,0.8731172191859861,7.271566596188806,0.1483325787663885,0.428069478267206,6.2977329327516385
2025-04-21,2.4297367032750685,6.672714651818781,0.24744568075141607,0.41006390870915876,5.739036936741983
2025-04-22,0.9792456925939605,6.9470279574023195,0.1570891194620678,0.41840782082382066,5.994956195120477
2025-04-23,2.1456990347845255,6.416596072276269,0.23253304211782475,0.4021171732484972,5.500092359139231
2025-04-24,0.9394649526570173,5.9142810109051815,0.15386525535986623,0.3860568371040857,5.031459976524864
2025-04-25,0.7050469148800194,5.460346919016578,0.13329359420083353,0.3709457404516431,4.607964383040178
2025-04-28,1.1899670847678891,5.0284144059963705,0.17316804132446267,0.3559719694457817,4.204995055079426
2025-04-29,0.3748991822591975,4.62686744846107,0.09719804212499229,0.34146311616515623,3.8303737826698763
2025-04-30,3.029007856298468,4.254130311608884,0.2762806507497791,0.3274203473404545,3.4826304917259203
2025-05-01,0.5441629677886399,3.9035648782621912,0.11710212119459547,0.3136396577797636,3.155572183254991
2025-05-02,0.3303465419125667,3.574906786577104,0.09123997400370455,0.3001460494854847,2.8489522221662855
2025-05-05,0.3704056426419944,3.28942601486207,0.09661377849239858,0.28791237482005555,2.582614330815323
2025-05-06,0.6395136917114357,3.063539326184837,0.12694780435725614,0.2778510230678626,2.371874448107569
2025-05-07,0.8819218229633814,2.8816561968955834,0.14907860322218347,0.2694767822313617,2.202187471166196
2025-05-08,1.1132784217725114,2.6031966690433888,0.16749512299964822,0.2561260550195809,1.9424000149771374
2025-05-09,0.30493608850987897,2.3381377647495114,0.08766064927006273,0.2427366302635177,1.6951146050725585
2025-05-12,0.3639409071494043,2.07928056436279,0.09576696121400631,0.22890581080859942,1.4536150445318157
2025-05-13,0.4322271877070658,2.1584231457518332,0.10436534448857081,0.23322148973228474,1.527450729214181
2025-05-14,0.16906389355032211,1.9518763802561507,0.06527181717608388,0.22178206596218508,1.334753933359945
2025-05-15,0.25490965831594187,1.7377580731071938,0.08014813403668071,0.20926419531850468,1.1349933047085141
2025-05-16,0.2794330108378507,1.5358626660096575,0.08391490852711357,0.1967326591683327,0.9466359709491766
2025-05-19,0.35094143486920415,1.365298153994535,0.09404107697545763,0.18548723266214923,0.7875086427003953
2025-05-20,0.27074734021758123,1.181096005201152,0.08260044172692449,0.17252135905756433,0.6156581478414375
2025-05-21,1.1866217795631282,1.0608067194455169,0.17292445993841019,0.16350024259929105,0.5034348463286861
2025-05-22,0.39870184669490105,1.4913374592665056,0.10023615384037592,0.19386001128008826,0.9050963968311198
2025-05-23,0.5230611457352439,1.3473448858299564,0.11480914977704584,0.1842636456898509,0.770759228870923
2025-05-27,0.20440682087652895,1.3061171452454057,0.07177082893549809,0.18142257869456113,0.7322960096968679
2025-05-28,0.33060688119862197,1.259550240129368,0.09127591909263513,0.17815910319503764,0.6888516430558601
2025-05-29,0.6035021836532376,1.2014629942246606,0.12332175407470326,0.1740024926673795,0.6346594307548247
2025-05-30,0.8827325745686749,1.0891081734024473,0.14914711153465432,0.16566691271868889,0.5298385495405414
2025-06-02,0.6590689252293652,0.9853339193227352,0.12887411266728477,0.1575766948724745,0.43302286615119323
2025-06-03,0.27613986824946046,0.8937064938729439,0.08341897074338908,0.1500713285261318,0.34753950719287174
2025-06-04,0.07593471817277639,0.8157821306863544,0.04374419844909683,0.14337959999001298,0.27484035323128875
2025-06-05,0.633650238199714,0.7395779674883275,0.12636449660657376,0.13651873417485916,0.203746051445575
2025-06-06,0.18423284642734716,0.7348423370112679,0.06813712446213993,0.13608095712730697,0.1993279681263369
2025-06-09,0.1017960329429099,0.6905231116602228,0.05064839612624796,0.1319135414346746,0.1579805633417931
2025-06-10,0.16287499438717662,0.6311068991782125,0.06406598050882271,0.1261106413404157,0.10254849816468337
2025-06-11,0.3698051619793889,0.5835340775753974,0.09653543433310174,0.1212644166889035,0.05816566665140421
2025-06-12,0.10488474361675265,0.5564353348116696,0.051411044913930386,0.11841524579738066,0.032884026971804925
2025-06-13,0.4914282622178474,0.5151823913260101,0.11128338693574058,0.1139411965068625,-0.005602705125719198
2025-06-16,0.21146141693925724,0.7323230721090587,0.072998819900525,0.13584749323100623,0.1969776322428447
2025-06-17,0.23312372905692189,0.6798171610928182,0.07664670881541119,0.13088694533657289,0.14799249906026435
2025-06-18,0.29362282216425467,0.7642395453722255,0.08601915553258599,0.13877621029333553,0.22675395005648868
2025-06-20,0.4920524521854614,0.7077378331098089,0.11135403807259811,0.13354771954012237,0.17404095362143546
2025-06-23,0.6902453395419255,0.6676160089997085,0.13188700677646956,0.12970706775959687,0.13660949381963483
2025-06-24,0.14404345641476576,0.6220930098230806,0.060248610786076205,0.12520680431806266,0.09413903412514679
2025-06-25,0.09360233519322397,0.5827607840338718,0.04856726105999024,0.12118404085379217,0.05744422621950407
2025-06-26,0.11906024976681721,0.5439655079957113,0.05477516128797608,0.11708087291053107,0.021250362961014013
2025-06-27,0.35248825814778584,0.5113319004648021,0.09424809868280741,0.11351459770317215,-0.009195001764401245
2025-06-30,0.19609555343559792,0.48019832668872364,0.07029657137141944,0.1100045355090227,-0.03824091732615914
2025-07-01,0.12861228271317646,0.4521224106551408,0.05693004061453011,0.10674026769925936,-0.06443420603421729
2025-07-02,0.08782525774351348,0.43008759297836435,0.0470446223827606,0.10410671132571032,-0.08499148154205316
2025-07-03,0.07922283608269495,0.4066795865507933,0.04468126530531463,0.10123401395321628,-0.10682986678668965
2025-07-07,0.39656031095164856,0.3893656888303656,0.0999665935999699,0.09905561750110498,-0.12298278308372129
2025-07-08,0.07298050350456892,0.49279812748397744,0.04288483051517327,0.11143838123643143,-0.026485994726328788
2025-07-09,0.142960895564449,0.4660020920787092,0.06002178411397078,0.10836628959405906,-0.051485225054628436
2025-07-10,0.17291051772860322,0.44018238691118927,0.06601018896171107,0.10532139455097417,-0.07557359285715476
2025-07-11,0.1279838528191805,0.4158989888415312,0.05679078350439752,0.10237506785739674,-0.09822867045784406
2025-07-14,0.13073739363248416,0.4189745107099617,0.057398452239921946,0.10275289616303297,-0.09535937735512257
2025-07-15,0.20214310270944008,0.39645655729765333,0.07137230687232891,0.09995351541542132,-0.11636739198722529
2025-07-16,0.5609839055965277,0.4108848648602773,0.11889825238847078,0.10175607399304962,-0.10290657293133354
2025-07-17,0.11493416762627946,0.38921482741394614,0.053817664611001494,0.09903642587872122,-0.12312352850518699
2025-07-18,0.09056820823706818,0.3704066829356701,0.04777362083382542,0.09661391416343139,-0.14067049501531181
2025-07-21,0.13045018222525723,0.3528122686043928,0.05733536946838733,0.0942914055936738,-0.1570851179140657
2025-07-22,0.14833010520089382,0.3359272483973008,0.06113852019032293,0.09200742719809082,-0.1728379150301681
2025-07-23,0.13329335946300916,0.3204211905523036,0.05795681718717679,0.08985885600160984,-0.18730421594701235
2025-07-24,0.050362367399844316,0.31087780469542203,0.03562487415382793,0.08851056817309805,-0.19620767116117865
2025-07-25,0.058473470418111684,0.2976114047474478,0.038386605144717006,0.08660142839258303,-0.20858449418409292
2025-07-28,0.07236697708333642,0.28624364731313845,0.04270418975346656,0.0849313835533785,-0.21918998794906486
2025-07-29,0.13762404151393298,0.2749768206400585,0.0588907959374902,0.08324311310931058,-0.22970131885341122
2025-07-30,0.41451032217956446,0.2875406882621305,0.10220401224475008,0.0851235886473643,-0.21797991993196136
2025-07-31,0.48620009921327884,0.28171486519315614,0.11068984822545665,0.08425683712831579,-0.223415093104056
2025-08-01,0.47307064086205003,0.30364679586444,0.10918507292539426,0.0874751350715384,-0.2029538055253745
2025-08-04,0.10813460677438586,0.7884415045632396,0.05220145678728252,0.14095646815592977,0.24933304965318936
2025-08-05,0.2660879909755788,0.737691029370634,0.08188661290213796,0.13634446794842825,0.20198564174667621
2025-08-06,0.21072500695390467,0.7292488044352446,0.0728716006084565,0.1355620517392982,0.1941095092348637
2025-08-07,0.6689787095970737,0.6720453485269623,0.12983937569876966,0.13013663121073732,0.14074182449353323
2025-08-08,0.08478177562075892,0.6226684155400729,0.046222297061517016,0.12526469603048515,0.09467585607786311
2025-08-11,0.20377768532684457,0.578168098528953,0.07166029353998268,0.12070557602252524,0.05315950271371506
2025-08-12,0.20900290555544157,0.5532804583656942,0.07257322660594008,0.11807907329758095,0.029940700403623066
2025-08-13,0.14742334734914772,0.5180838599609835,0.060951360552480884,0.11426160015953209,-0.002895794136872798
2025-08-14,0.10835096125237384,0.48390237077397946,0.05225365272935301,0.11042798442199461,-0.034785247491685045
2025-08-15,0.11641692659194486,0.45335486575676864,0.05416370140709561,0.10688565206364496,-0.06328439306789974
2025-08-18,0.035895225888422116,0.4468850514498697,0.030075898862515105,0.10612023038297984,-0.06932037471941288
2025-08-19,0.26932738738662404,0.4207301518849065,0.08238355516814583,0.10296795534291066,-0.09372146049755409
