Date,Actual_Variance,Forecast_Variance,Actual_Volatility_Annualized,Forecast_Volatility_Annualized,Recalibrated_Forecast
2025-01-14,0.1581941919924561,1.4207986197755254,0.06313868574978335,0.18921978019843286,0.6035646939493284
2025-01-15,0.19101001233755358,0.7922450119700806,0.06937904806860894,0.14129605196765418,0.44383615581425956
2025-01-16,0.10101723347413048,0.8985969938181183,0.0504542791401095,0.1504813750741818,0.47086240525011125
2025-01-17,0.30261310899654426,0.6703985626668474,0.08732611491823573,0.12997708943965686,0.4128724400985774
2025-01-20,0.42734040090677644,0.7382454597785212,0.10377368694833372,0.1363956948969385,0.43011374705803473
2025-01-21,0.7474486804953778,0.589559567573484,0.13724323935437957,0.12188888834857671,0.39232957096184073
2025-01-22,0.30996058358205103,1.2060589195383795,0.08837989989962472,0.17433497862553907,0.5489948721035853
2025-01-23,0.25926017898139453,0.6790960697874076,0.0808291810569125,0.13081751013775897,0.4150826574619568
2025-01-24,0.7605234305041705,0.7919831371069553,0.1384383994732137,0.1412726974864403,0.4437696079676767
2025-01-27,0.3730160105568113,0.6821713503969297,0.09695361502301834,0.13111337853172206,0.4158641501938642
2025-01-28,0.7426888150123911,1.0507971918035879,0.1368055486386143,0.1627270390360816,0.5095396395006097
2025-01-29,0.2669743742829457,0.6770723058550047,0.08202288846371013,0.1306224410564514,0.4145683769766665
2025-01-30,0.2638823905952941,0.7488821990349713,0.08154652808673961,0.13737478449730606,0.43281676361996113
2025-01-31,0.3460946195285334,0.5955781464770745,0.09338942344890583,0.12250946612903951,0.3938590169756462
2025-02-01,0.8803370165198627,0.6185557464096981,0.1489445964656004,0.12485032963322282,0.399698102777579
2025-02-03,0.22223102999439118,0.5322450894270453,0.07483463072574528,0.11581267743024311,0.3777647706096985
2025-02-04,0.6719113815043901,0.602585428811877,0.13012365970072712,0.12322805202574331,0.3956397130845199
2025-02-05,0.06655411099287803,0.5792986882381214,0.0409531878737239,0.12082353638095791,0.38972206821925026
2025-02-06,0.24834222981524728,0.5331426104135468,0.07910893875754012,0.11591028333336685,0.3779928493500624
2025-02-07,0.5128477588182458,0.5506992735784374,0.11368273185589708,0.11780331784027404,0.3824543624287142
2025-02-10,0.39454781742652234,0.49600046717492435,0.09971261203653409,0.11179987376025116,0.3685542586411139
2025-02-11,0.8174217334465028,0.6685823780807655,0.14352361367681582,0.12980090880897288,0.412410909840353
2025-02-12,1.1364507398114552,1.0760665734783421,0.1692293078732188,0.1646720305688074,0.5159611146848472
2025-02-13,0.5497004186847968,0.6776012150298706,0.11769643389184263,0.13067345032083885,0.4147027837929801
2025-02-14,1.0181249238225647,0.7373521816861888,0.16017723958268426,0.13631315042391162,0.4298867465252807
2025-02-17,0.42749010879247856,0.657665274278007,0.10379186259804021,0.1287368048065734,0.4096366468189829
2025-02-18,0.34545565215819957,0.5935600953979071,0.09330317483551474,0.12230173508183464,0.3933461882451219
2025-02-19,0.47142590420782426,0.5462056831363689,0.10899510441316698,0.11732170820030066,0.38131244768448846
2025-02-20,0.05541608511928217,0.5060816540197991,0.037369577800744694,0.11293032224030417,0.3711160977864184
2025-02-21,0.3588751970141962,0.4774165540003294,0.095098133340028,0.10968544644030175,0.3638316999804915
2025-02-24,0.19443422968892213,0.5408877466286596,0.06999816131985781,0.11674918078959794,0.37996104946845205
2025-02-25,0.11445397313022976,0.8241231208626106,0.05370512194271409,0.1441107305017145,0.4519370459669583
2025-02-27,0.10376124369068475,0.5535815249209904,0.051134952244088934,0.11811119518491445,0.38318680241118636
2025-02-28,0.460992532492368,0.6018706855807667,0.10778224259500113,0.12315494824259123,0.39545808197139054
2025-03-03,0.6288209387813676,1.604330743148714,0.12588203866036832,0.20106997470370258,0.6502040217698736
2025-03-04,0.10994500592097646,0.7598492000936613,0.052636623649400305,0.13837702064418161,0.4356037065713291
2025-03-05,0.5353862459597833,1.005460724444575,0.1161539211485628,0.15917792012714357,0.4980187006888085
2025-03-06,0.9256554872029723,0.7187656949738208,0.15273021402955902,0.13458415773537497,0.42516353387521133
2025-03-07,0.26639183709694286,0.7600841713167686,0.08193335276212588,0.138398414431606,0.43566341764370964
2025-03-10,0.5742177384532244,0.6148226096909097,0.1202925060384946,0.12447300817531057,0.39874943513277405
2025-03-11,0.2505307858768629,0.654295267599087,0.07945675430129868,0.1284065447845124,0.40878025806606694
2025-03-12,0.5761624817618907,0.5413609145649257,0.12049603537212188,0.11680023564632105,0.38008129127728685
2025-03-13,0.16410659631002322,0.5380573640605913,0.06430774624423238,0.1164433148545974,0.37924179041982614
2025-03-17,0.31056376079251646,0.5190178890906617,0.08846585088027704,0.11436455222263879,0.37440346403677655
2025-03-18,0.42631899623546277,0.481194453239624,0.10364959577892073,0.11011857346351034,0.36479174271228165
2025-03-19,0.16054232900377496,0.5245876776646506,0.06360555550339239,0.11497656055539841,0.3758188630983631
2025-03-20,0.380794821643356,0.4580700847145083,0.09795932577050831,0.10744005833396411,0.35891535995996654
2025-03-21,0.43586493421131045,0.5014183788830802,0.10480360844038254,0.11240882148592085,0.3699310626338713
2025-03-24,0.5399391630718432,0.45325168833503104,0.11664676124698213,0.10687348850881019,0.35769090527496944
2025-03-25,0.591240211437892,0.5064380443373805,0.12206249763229851,0.1129700788585278,0.37120666397476865
2025-03-26,0.4104496588033638,0.4382595931435245,0.10170217009407798,0.10509111164706945,0.3538811022306723
2025-03-27,0.3211540521313434,0.6299179634553784,0.08996155908892338,0.12599179607845717,0.4025854783270033
2025-03-28,0.31131679211296864,0.4672095397535131,0.08857303856844255,0.10850659151308979,0.36123788547664976
2025-04-01,1.4659853548897441,0.5418386818143088,0.19220517928302963,0.11685176413610786,0.3802027018671954
2025-04-02,0.19984893451555494,1.132480493190484,0.0709661408686705,0.16893344378304784,0.5302970644179982
2025-04-03,0.16787679520375676,0.6340994536852387,0.06504225733424902,0.12640928064374077,0.4036480819193581
2025-04-04,0.6079230609497629,0.8184796429529431,0.12377261868415819,0.14361645797893138,0.4505029209133196
2025-04-07,1.3888781630775535,1.2533253492264314,0.1870821469557006,0.17771831307016753,0.5610062544633114
2025-04-08,1.7373349078695457,4.220491157594883,0.20923871457814053,0.3261232545700951,1.3150247679036968
2025-04-09,0.10397584291360334,1.6801496163104237,0.05118780363937102,0.20576630028025164,0.6694711735653281
2025-04-11,0.36959281621240037,2.5029559942581106,0.09650771455460175,0.25114635385628115,0.8785633787260929
2025-04-15,0.22880144102049646,1.4742979684429123,0.07593284081157843,0.19274934190487236,0.6171599905918148
2025-04-16,0.2328094926315489,1.7267448096355749,0.0765950338750172,0.2086000220585235,0.6813119808115591
2025-04-17,1.559515631400802,1.193990682894572,0.19824175622532256,0.1734605580786111,0.5459280822975198
2025-04-21,0.4987688329970994,1.255770819749734,0.11211143827249255,0.17789160929536083,0.561627699359799
2025-04-22,0.24718625162634927,0.9984346600266983,0.07892460668881413,0.1586207849957653,0.49623323166218314
2025-04-23,0.4821751877822482,0.8868118243556613,0.11023073406320333,0.149491330764572,0.4678675486992362
2025-04-24,0.14069695601792637,0.7591306883479777,0.059544632769475914,0.13831158066615043,0.4354211178003067
2025-04-25,1.8929158192881612,0.7140116965695494,0.21840668177979738,0.13413834184733553,0.4239554440544211
2025-04-28,0.33355411298973914,0.8682281825636011,0.09168186105954343,0.14791670020860642,0.4631450590025573
2025-04-29,0.2265724148504754,0.6826149161290077,0.07556205962142629,0.13115599828620494,0.41597686946724327
2025-04-30,0.32962491470968497,0.6509124645713581,0.09114026470602365,0.1280741742397671,0.4079206174949078
2025-05-02,1.0235797169976835,0.5604728035272116,0.16060575602493712,0.11884407704587441,0.3849380195611385
2025-05-05,0.12089559109818283,0.5261913196296069,0.05519573258571905,0.1151521656533914,0.3762263818582169
2025-05-06,0.17027254827227672,0.4879252240692919,0.06550471903963388,0.11088604802474547,0.366502171499571
2025-05-07,0.23096821393546002,0.5063772335818728,0.07629153944687177,0.11296329619067955,0.3711912106976583
2025-05-08,0.5852761369250983,0.44814734040095716,0.12144529077124597,0.10627000036747963,0.35639378435557967
2025-05-09,0.41626495461752994,0.5699746026918305,0.1024200998650253,0.11984723604586854,0.387352624252561
2025-05-12,1.017473279299072,0.8811870410392579,0.16012597115501473,0.14901648712202722,0.4664381743303697
2025-05-13,0.9662191023588012,1.0269925247337672,0.15604076832495342,0.16087327815175193,0.503490378746018
2025-05-14,0.42491800199292395,1.538735749040515,0.10347914596778272,0.19691658354699582,0.6335349701762278
2025-05-15,2.298500121057652,0.9315830624492331,0.24067032025294027,0.1532184491949996,0.4792448510046854
2025-05-16,0.09692600462590452,1.075704871850688,0.04942201246987817,0.16464435238002348,0.5158691987821957
2025-05-19,0.14914709666317522,0.7768329605228653,0.061306662247361136,0.13991494060741405,0.43991963315532334
2025-05-20,0.32975459840658,0.7681578094353624,0.0911581915125888,0.13913150900414736,0.4377150969246816
2025-05-21,0.5223351720488754,1.057651810394625,0.11472944842380993,0.16325693131363384,0.5112815405786141
2025-05-22,0.527329133946192,0.6931889118491641,0.11527659855948232,0.13216792568017,0.4186639415922828
2025-05-23,0.4217447925476005,0.980466336062096,0.1030920402950661,0.15718699586404986,0.49166710701670724
2025-05-26,0.21418773148129555,0.6762818630503253,0.07346788981132266,0.1305461717128013,0.41436750902824815
2025-05-27,0.9335059004479829,0.6902185679841512,0.15337649328136685,0.1318844490954131,0.41790911546858356
2025-05-28,0.09125424284831846,0.7630613360786401,0.04795421691340215,0.1386691950981967,0.43641997709909375
2025-05-29,0.3768437153347779,0.6257327282677498,0.09744979028420947,0.12557254776561355,0.40152192306302925
2025-05-30,0.1506256462035792,0.5836280388767472,0.06160979049088056,0.12127417936104136,0.3908222462151991
2025-06-02,0.41511340918330236,0.5687079085809704,0.10227833549398044,0.11971398955945148,0.3870307309469154
2025-06-03,0.5885555674898368,0.5087886968044776,0.12178505778930307,0.11323195290850034,0.3718040136320937
2025-06-04,0.08430522650443627,0.6820256483514746,0.04609220875497066,0.13109937581261463,0.4158271242752555
2025-06-05,0.6482951268966735,0.4988333911031732,0.1278164199068186,0.11211869360548207,0.36927416350219155
2025-06-06,0.6341513742426125,0.5300280996329487,0.126414455783007,0.11557122527147624,0.3772013874161666
2025-06-09,0.03472408609773956,0.5000891752811943,0.02958119283705505,0.11225973105742815,0.3695932843671068
2025-06-10,0.11240571690202354,0.4677855592593598,0.05322240191809267,0.10857345943339866,0.3613842640073966
2025-06-11,0.1570349347168481,0.44192411476573323,0.06290691817967696,0.10552955838103595,0.3548123333530636
2025-06-12,0.6253478780866248,0.42251935336949836,0.12553392580407477,0.10318666437535114,0.3498811800955044
2025-06-13,0.26813397494219804,0.8134302051272966,0.08220082827163844,0.14317276685601868,0.44921975379395424
2025-06-16,0.2757280894588977,0.6817468321762303,0.0833567505026691,0.13107257596782407,0.41575627128908665
2025-06-17,0.13222935627819057,0.647016163219201,0.057725035974093626,0.12769027885130435,0.4069304863248925
2025-06-18,0.3110560113740255,0.6163974912440033,0.08853593330747378,0.12463232638183758,0.39914964527410124
2025-06-19,0.136146174051335,0.5479007449121808,0.05857374485290866,0.11750361173932891,0.3817431981187185
2025-06-20,0.3430882678342617,0.5095604898110566,0.09298292504230761,0.11331780241091259,0.37200014227912215
2025-06-23,0.4267902400195123,0.5393072033743902,0.10370686596600878,0.11657847796670977,0.37955940057116044
2025-06-24,0.6862862013661066,0.5952822339933281,0.13150822131876733,0.12247902798696549,0.3937838194620884
2025-06-25,0.10403627220292226,0.4894394013466034,0.0512026762924912,0.11105797096082032,0.3668869554224996
2025-06-26,0.2528660549377117,0.5095824518264597,0.07982621489479715,0.11332024437860512,0.3720057232837831
2025-06-27,0.10831119990034657,0.5102080259521835,0.052244064136404374,0.11338978020084098,0.3721646946735837
2025-06-30,0.17054855407783578,0.46044611211886716,0.06555778796421873,0.10771834581627893,0.3595191579163448
2025-07-01,0.06373764598610172,0.540267437166104,0.04007728382575051,0.11668221551113014,0.3798034159390045
2025-07-02,0.2967499451072103,0.4435704435915497,0.08647600023533525,0.10572594373429378,0.35523069973163773
2025-07-03,0.258317213141912,0.5069894797438969,0.08068205358799554,0.11303156589885058,0.3713467951748206
2025-07-04,0.14269904042472548,0.44835565910534114,0.05996678929793625,0.10629469699592071,0.35644672246889925
2025-07-07,0.05191039032395844,0.44054775810411284,0.03616824347633919,0.10536509623316274,0.3544625725136013
2025-07-08,0.06484595385377123,0.414431518451888,0.0404242258690879,0.10219429663629756,0.3478258931127789
2025-07-09,0.11021649100797487,0.4054718085643248,0.052701570881720096,0.10108357718156291,0.34554904457562474
2025-07-10,0.11451105381042338,0.40950962845770517,0.05371851222830608,0.10158564188473769,0.3465751385488567
2025-07-11,0.22616564099969083,0.48622100613919444,0.07549419946719224,0.11069222806822393,0.36606909429619855
2025-07-14,0.14922975084348578,0.6743086517495182,0.06132364732512118,0.1303555830184801,0.4138660750175359
2025-07-15,0.12491736521021032,0.515983166952744,0.05610630627030531,0.11402971458005651,0.37363227805563465
2025-07-16,0.1405871256789151,0.5247245833951277,0.059521387476340476,0.11499156274073859,0.37585365369047785
2025-07-17,0.06211563961292603,0.4580260401164607,0.0395640508321094,0.10743489289302062,0.3589041673120022
2025-07-18,0.2863684435793864,0.515599423307889,0.08494989569269958,0.11398730397442869,0.3735347608182023
2025-07-21,0.368218576169621,0.5670103079108975,0.09632812735371973,0.11953518209863831,0.38659933532687496
2025-07-22,0.10160194722322835,0.4766686201810873,0.0506000896246771,0.1095994946546899,0.3636416344489508
2025-07-23,0.1334852245735491,0.4755715234269526,0.05799851428488007,0.10947329532977075,0.36336283935724417
2025-07-24,0.20940328978121153,0.44678531178151437,0.0726427071527936,0.1061083873070087,0.35604766456948644
2025-07-25,0.1485146132222168,0.5828243873544117,0.0611765335173534,0.12119065377054114,0.3906180216570412
2025-07-28,0.41458282922362344,0.7607538295475136,0.10221295072756344,0.13845936770257672,0.4358335917210179
2025-07-29,0.22262098345109202,0.6976972517465136,0.0749002588978671,0.13259702388821606,0.4198096044797076
2025-07-30,0.12991889900158368,0.6055623700972959,0.05721849574079966,0.12353206760372731,0.3963962157498917
2025-07-31,0.739961201912544,0.5479575907194187,0.13655410022476847,0.11750970719957289,0.38175764382005006
2025-08-01,0.3274520333850825,0.5514694988747656,0.09083937054660869,0.11788567076470359,0.38265009268797834
2025-08-04,0.17145330788772417,0.7381420424717432,0.06573144878040228,0.13638614104918406,0.4300874665705403
2025-08-05,0.1359519282514377,0.5368929352866401,0.058531945055125496,0.11631724708409896,0.378945884862184
2025-08-06,0.1155741016430128,0.5880951339970457,0.05396728047070672,0.12173741157395106,0.39195742794737753
2025-08-07,0.5896381867011776,0.5215064034824073,0.12189701515980479,0.11463839395140123,0.3750358472750327
2025-08-08,0.3024262846001566,0.4849964185118914,0.08729915447427854,0.11055274644485168,0.3657579011233356
2025-08-11,0.24200353214888637,0.7927619627853907,0.07809282303868863,0.1413421432630475,0.44396752376281934
2025-08-12,0.42744610236733027,0.540415999480676,0.10378652022135014,0.11669825700032128,0.37984116871145523
2025-08-13,0.1311228475979816,0.6395221485256927,0.05748300409224571,0.12694864372196915,0.40502610140546436
2025-08-14,0.04484365935089347,0.5040839865461502,0.03361636826967653,0.1127072156561548,0.37060844895379136
2025-08-18,0.20668702233373135,0.5024119957218816,0.07217002814749368,0.11252014171778943,0.3701835613279481
2025-08-19,0.10506310306090777,0.4885670106062618,0.0514547393068401,0.11095895037029593,0.36666526280009326
